iter	Accuracy	Logloss
3637	0.7080472856	0.5504992247
3638	0.7080496345	0.5504870674
3639	0.7080378898	0.5504790021
3640	0.7080378898	0.5504717731
3641	0.7080410218	0.5504670532
3642	0.7080496345	0.5504619244
3643	0.7080519834	0.5504526494
3644	0.708068426	0.5504479107
3645	0.7080590302	0.5504393906
3646	0.7080605962	0.5504284504
3647	0.7080880004	0.5504171347
3648	0.7080872174	0.5504115592
3649	0.7080715579	0.5504018817
3650	0.7080825196	0.5503959889
3651	0.7080746898	0.5503913191
3652	0.7080786047	0.5503854549
3653	0.708100528	0.5503779001
3654	0.7081036599	0.5503718075
3655	0.7081287152	0.5503647691
3656	0.7081279323	0.5503578631
3657	0.7081420258	0.5503294721
3658	0.7081639492	0.5503168744
3659	0.7081733449	0.5503127641
3660	0.7081811747	0.5503060699
3661	0.7081584684	0.5502989974
3662	0.7081576854	0.5502910438
3663	0.7081764769	0.5502779509
3664	0.7081843066	0.5502706941
3665	0.7082023151	0.5502617339
3666	0.708205447	0.5502569445
3667	0.7082030981	0.5502465656
3668	0.708205447	0.5502375951
3669	0.7082164087	0.5502263262
3670	0.7082234555	0.5502201253
3671	0.7082586895	0.5502080122
3672	0.7082539916	0.5502000666
3673	0.7082673022	0.5501889005
3674	0.7082688682	0.5501786603
3675	0.7082735661	0.5501692075
3676	0.7082813958	0.5501629504
3677	0.7082712171	0.5501573096
3678	0.7082720001	0.5501465288
3679	0.7083197617	0.5501340496
3680	0.7083377702	0.5501250751
3681	0.7083369872	0.5501172209
3682	0.7083283745	0.5501091792
3683	0.7083416851	0.550102568
3684	0.7083589106	0.5500892253
3685	0.7083745701	0.5500805709
3686	0.7083941446	0.5500719759
3687	0.7083847489	0.5500662994
3688	0.7083706553	0.5500569629
3689	0.7083761361	0.5500493546
3690	0.7083878808	0.5500380162
3691	0.708380834	0.5500313974
3692	0.7084011914	0.5500218888
3693	0.7084074552	0.5500175453
3694	0.7084113701	0.5500076232
3695	0.7084238977	0.5499896076
3696	0.7084356424	0.5499808799
3697	0.7084403403	0.5499723374
3698	0.7084466041	0.5499674967
3699	0.7084513019	0.5499626957
3700	0.7084622636	0.5499581049
3701	0.7084740083	0.5499445803
3702	0.7084896678	0.549934021
3703	0.708517072	0.5499295478
3704	0.708518638	0.5499239461
3705	0.7085288167	0.5499140986
3706	0.7085327316	0.5499036404
3707	0.7085609188	0.5498986882
3708	0.7085648337	0.5498916646
3709	0.7085687486	0.5498867051
3710	0.7085828421	0.549876371
3711	0.7085804932	0.5498683887
3712	0.7085648337	0.5498622111
3713	0.7085617018	0.5498553613
3714	0.7085734464	0.5498473264
3715	0.7085804932	0.5498373183
3716	0.7085945868	0.5498282655
3717	0.7086031996	0.5498213398
3718	0.7086125953	0.5498157649
3719	0.7086055485	0.5498113995
3720	0.7086071144	0.5498058132
3721	0.7086446974	0.5498006625
3722	0.7086376506	0.5497898911
3723	0.7086454803	0.5497837201
3724	0.7086478293	0.5497687184
3725	0.7086423484	0.5497553808
3726	0.7086431314	0.5497444791
3727	0.7086603569	0.5497343937
3728	0.7086885441	0.5497257729
3729	0.7086955909	0.5497160673
3730	0.708691676	0.5497108767
3731	0.708690893	0.5497043661
3732	0.7086955909	0.5496909043
3733	0.7087010717	0.5496813733
3734	0.7086955909	0.5496710767
3735	0.7087237781	0.5496606765
3736	0.7087300419	0.5496496335
3737	0.7087370887	0.5496372001
3738	0.7087535312	0.549630076
3739	0.7087715397	0.5496239763
3740	0.7087793695	0.5496157242
3741	0.7087699738	0.5496099036
3742	0.7087770206	0.5496018549
3743	0.7087785865	0.5495938204
3744	0.7087582291	0.549586573
3745	0.7087754546	0.5495807226
3746	0.7087934631	0.5495728141
3747	0.7088177354	0.5495651151
3748	0.708795812	0.5495573503
3749	0.7088044248	0.5495487577
3750	0.7088216503	0.549543835
3751	0.708832612	0.5495371489
3752	0.708832612	0.5495313215
3753	0.7088412247	0.549524486
3754	0.7088545353	0.5495205316
3755	0.7088545353	0.5495121638
3756	0.7088607991	0.5495023877
3757	0.708865497	0.5494924814
3758	0.7088537523	0.5494877749
3759	0.7088623651	0.5494811102
3760	0.7088725438	0.5494753581
3761	0.7088748927	0.549466116
3762	0.7089054289	0.549456779
3763	0.7089038629	0.5494517314
3764	0.7088960331	0.5494423415
3765	0.7088905523	0.5494360845
3766	0.7089038629	0.5494285146
3767	0.7089156076	0.5494229814
3768	0.7089109097	0.5494132907
3769	0.7089257863	0.5494036738
3770	0.7089406628	0.549396764
3771	0.7089524075	0.5493820961
3772	0.7089508415	0.5493741604
3773	0.7089390969	0.5493683763
3774	0.7089531905	0.549356285
3775	0.7089500586	0.5493480245
3776	0.7089625862	0.5493413505
3777	0.7089821606	0.5493346623
3778	0.7089931223	0.5493278263
3779	0.7089766798	0.5493201855
3780	0.7089923393	0.5492895684
3781	0.7089915564	0.5492830053
3782	0.7089876415	0.5492750205
3783	0.709004867	0.5492664995
3784	0.7089962542	0.5492584765
3785	0.7089884245	0.5492511453
3786	0.709003301	0.5492441098
3787	0.7090119138	0.5492343595
3788	0.7090236584	0.5492276268
3789	0.7090228755	0.5492136012
3790	0.7090886456	0.5491983684
3791	0.7091403221	0.549182707
3792	0.7091536327	0.549175212
3793	0.7091622455	0.5491686413
3794	0.7091653774	0.5491625613
3795	0.709176339	0.5491541793
3796	0.709178688	0.5491468578
3797	0.7091849518	0.5491421094
3798	0.7091935646	0.5491342074
3799	0.7091912156	0.5491230095
3800	0.709212356	0.549116956
3801	0.7092186198	0.5491075433
3802	0.7092178369	0.5491001016
3803	0.709213922	0.549089037
3804	0.7092248836	0.5490826453
3805	0.7092217517	0.549077379
3806	0.7092374113	0.549068612
3807	0.7092749942	0.549053754
3808	0.7092789091	0.5490398932
3809	0.7093047473	0.5490266678
3810	0.7093227558	0.5490214096
3811	0.7093204069	0.549015722
3812	0.7093110112	0.5490077535
3813	0.7093211899	0.5490046891
3814	0.7093258877	0.5489987814
3815	0.7093016154	0.54898871
3816	0.7093258877	0.5489781591
3817	0.7093329345	0.5489702427
3818	0.7093611217	0.5489652369
3819	0.7093415473	0.5489559078
3820	0.7093470281	0.5489495192
3821	0.709352509	0.5489438513
3822	0.7093634707	0.5489367968
3823	0.7093822621	0.5489294371
3824	0.7093963557	0.5489210269
3825	0.7094026195	0.5489151289
3826	0.7094057514	0.548900451
3827	0.7094253259	0.5488934836
3828	0.7094261089	0.5488879097
3829	0.7094339386	0.5488806278
3830	0.7094229769	0.5488719787
3831	0.7094167131	0.54885878
3832	0.7094308067	0.5488534006
3833	0.7094378535	0.5488418403
3834	0.7094683896	0.5488336308
3835	0.7094644747	0.5488287932
3836	0.7094777854	0.5488181583
3837	0.70948953	0.5488115189
3838	0.70948953	0.5488054537
3839	0.7094848322	0.5487980698
3840	0.7094754364	0.5487922528
3841	0.709491096	0.5487827208
3842	0.7095098874	0.548774238
3843	0.7095067555	0.5487661814
3844	0.709490313	0.5487613743
3845	0.709490313	0.5487554896
3846	0.7094809173	0.5487503683
3847	0.7094934449	0.5487415268
3848	0.7095169342	0.5487226032
3849	0.7095224151	0.5487165695
3850	0.7095059726	0.54870906
3851	0.7095271129	0.5487036918
3852	0.70952633	0.548698545
3853	0.7095122364	0.5486837189
3854	0.7095231981	0.5486792457
3855	0.7095310278	0.5486671965
3856	0.7095271129	0.5486606598
3857	0.7095294619	0.5486542656
3858	0.7095216321	0.5486461067
3859	0.7095349427	0.548637008
3860	0.7095435555	0.5486328384
3861	0.7095521682	0.5486213879
3862	0.7095560831	0.5486118003
3863	0.7095545172	0.5486031806
3864	0.7095639129	0.5485973742
3865	0.7095529512	0.5485913287
3866	0.7095537342	0.5485787449
3867	0.7095662618	0.5485727047
3868	0.7095827043	0.5485643626
3869	0.7096046277	0.5485558096
3870	0.7095999298	0.5485430842
3871	0.7096226362	0.5485361758
3872	0.7096273341	0.5485318112
3873	0.7096289	0.5485228564
3874	0.7096500404	0.5485140039
3875	0.7096672659	0.5485073589
3876	0.7096680489	0.5484941958
3877	0.7096703978	0.5484836181
3878	0.7096852744	0.5484774243
3879	0.7096813595	0.5484636746
3880	0.7096797935	0.548453116
3881	0.7096907552	0.5484470347
3882	0.7096805765	0.5484386721
3883	0.7096860574	0.5484279379
3884	0.7096852744	0.5484203254
3885	0.709697802	0.5484138314
3886	0.709698585	0.5484091011
3887	0.7097087637	0.5484034905
3888	0.7096938871	0.5483934572
3889	0.709700151	0.5483895146
3890	0.7097103297	0.5483820797
3891	0.7097275552	0.5483752208
3892	0.7097518275	0.5483665129
3893	0.7097714019	0.5483605654
3894	0.7097878444	0.5483537445
3895	0.7097737508	0.5483472929
3896	0.7097823636	0.5483393019
3897	0.7097972402	0.5483305355
3898	0.7098191635	0.5483217751
3899	0.7098277763	0.5483144973
3900	0.7098230784	0.5483045344
3901	0.7098418699	0.5482942934
3902	0.709838738	0.548284192
3903	0.7098551805	0.5482770119
3904	0.7098677081	0.5482632967
3905	0.7098653592	0.5482567316
3906	0.709906857	0.5482502872
3907	0.7099107719	0.5482414016
3908	0.7099170357	0.5482353855
3909	0.7099248655	0.5482297684
3910	0.7099139038	0.5482201511
3911	0.7098998102	0.5482087936
3912	0.7099021591	0.5482010557
3913	0.7099154698	0.5481920805
3914	0.7098990272	0.5481848103
3915	0.709906857	0.5481770942
3916	0.7098935464	0.5481711233
3917	0.7099154698	0.548159255
3918	0.7099444399	0.5481490489
3919	0.7099655803	0.5481392084
3920	0.7099569676	0.5481334421
3921	0.7099718441	0.5481284853
3922	0.7099710612	0.5481191343
3923	0.7099663633	0.548109858
3924	0.7099694952	0.5480997348
3925	0.7099718441	0.5480907467
3926	0.7100086441	0.548079138
3927	0.7100008143	0.5480735151
3928	0.7100164738	0.548065862
3929	0.7100164738	0.548060965
3930	0.7100172568	0.5480538985
3931	0.7100407461	0.5480442778
3932	0.710010993	0.5480320507
3933	0.7100274355	0.5480264251
3934	0.7100196058	0.5480217099
3935	0.7100305674	0.548015697
3936	0.7100571887	0.5480072095
3937	0.7100626695	0.5479964238
3938	0.7100845929	0.5479860248
3939	0.7100979035	0.54797438
3940	0.7101002524	0.5479647634
3941	0.7101018184	0.5479547193
3942	0.7101041673	0.5479421675
3943	0.7101808991	0.5479316545
3944	0.7101707204	0.5479220017
3945	0.7101871629	0.5479165266
3946	0.710184814	0.5479104595
3947	0.7102083033	0.5478996344
3948	0.7102145671	0.5478915761
3949	0.7102466692	0.5478804164
3950	0.7102451033	0.5478735118
3951	0.7102638947	0.5478661956
3952	0.7102842521	0.547855699
3953	0.7103132223	0.5478419413
3954	0.7103367116	0.5478297813
3955	0.7103398435	0.5478229507
3956	0.7103304478	0.5478166477
3957	0.7103367116	0.5478114572
3958	0.7103179202	0.5478001638
3959	0.710324967	0.547793812
3960	0.7103367116	0.5477873551
3961	0.7103445414	0.5477823465
3962	0.7103461073	0.5477738823
3963	0.7103515882	0.5477671965
3964	0.7103484563	0.54776212
3965	0.7103555031	0.5477533572
3966	0.7104118775	0.5477429512
3967	0.7104118775	0.5477375649
3968	0.7104197072	0.5477311777
3969	0.7104236221	0.5477257861
3970	0.7104197072	0.5477092198
3971	0.7104361498	0.5477017614
3972	0.7104197072	0.547696492
3973	0.7104212732	0.5476905393
3974	0.7104338008	0.547682194
3975	0.7104330178	0.5476769409
3976	0.7104549412	0.5476684169
3977	0.7104478944	0.547658317
3978	0.7104580731	0.5476526427
3979	0.7104666859	0.5476347553
3980	0.7104604221	0.547631177
3981	0.7104721667	0.5476261192
3982	0.7104807795	0.547618556
3983	0.7104768646	0.5476129856
3984	0.7104909582	0.5476049182
3985	0.7105042688	0.5475996263
3986	0.7105034858	0.5475945099
3987	0.7105371538	0.5475865119
3988	0.7105254092	0.5475759552
3989	0.7105614261	0.5475632401
3990	0.710566907	0.5475511687
3991	0.7105747368	0.5475407687
3992	0.7105755197	0.5475346887
3993	0.7105747368	0.5475279941
3994	0.7105755197	0.5475199194
3995	0.7105747368	0.5475090901
3996	0.7105849155	0.5475039733
3997	0.7106099707	0.5474953128
3998	0.7106201495	0.5474906213
3999	0.7106138856	0.5474808936
4000	0.7106084048	0.5474730991
4001	0.7106178005	0.5474653673
4002	0.7106201495	0.5474583421
4003	0.7106201495	0.5474486395
4004	0.7106256303	0.5474420719
4005	0.7106052729	0.5474336169
4006	0.7106084048	0.5474227293
4007	0.7106185835	0.5474177056
4008	0.7106217154	0.5474095656
4009	0.7106287622	0.5474052457
4010	0.7106397239	0.5473959615
4011	0.71067026	0.5473866727
4012	0.7106741749	0.5473781748
4013	0.7106804387	0.5473725402
4014	0.7106780898	0.5473625964
4015	0.7106804387	0.5473557457
4016	0.7106898344	0.5473503892
4017	0.7106874855	0.54734503
4018	0.7106914004	0.547337777
4019	0.7107117578	0.5473311805
4020	0.7107023621	0.5473266089
4021	0.7107117578	0.5473167492
4022	0.7107094089	0.5473085388
4023	0.7107375961	0.5473014159
4024	0.7107438599	0.547291678
4025	0.710741511	0.5472852423
4026	0.7107509067	0.5472797179
4027	0.710738379	0.5472712979
4028	0.7107477748	0.5472632105
4029	0.7107884896	0.5472509921
4030	0.710808064	0.5472474005
4031	0.7108252895	0.5472378336
4032	0.7108299874	0.5472311722
4033	0.710845647	0.547225492
4034	0.7108487789	0.5472211607
4035	0.7108816639	0.547215395
4036	0.7108660044	0.5472098377
4037	0.7108597406	0.5472004707
4038	0.7108660044	0.5471935315
4039	0.7108722682	0.5471875074
4040	0.7108620895	0.5471792936
4041	0.7108957575	0.547169739
4042	0.7109012384	0.547161631
4043	0.7109286426	0.5471558789
4044	0.7109302085	0.5471512201
4045	0.7109200298	0.5471409549
4046	0.7109262936	0.5471332747
4047	0.7109333404	0.5471270435
4048	0.7109333404	0.5471223865
4049	0.7109583957	0.5471131759
4050	0.7109670085	0.5471058702
4051	0.7109920637	0.54709834
4052	0.7109857999	0.5470896172
4053	0.7109873659	0.547078784
4054	0.710984234	0.5470722165
4055	0.7109889318	0.547064709
4056	0.7110038084	0.5470598605
4057	0.7110053744	0.5470549532
4058	0.7110061573	0.5470489984
4059	0.7110280807	0.5470422871
4060	0.7110398254	0.5470369165
4061	0.7110382594	0.5470299187
4062	0.711053136	0.5470237317
4063	0.711087587	0.547011305
4064	0.7110915019	0.5470071197
4065	0.7111008976	0.5469986674
4066	0.7111087274	0.5469936868
4067	0.7111142082	0.5469864112
4068	0.7111079444	0.5469796844
4069	0.7111189061	0.5469723015
4070	0.7111259529	0.5469632557
4071	0.7111361316	0.5469502964
4072	0.7111376975	0.546941555
4073	0.711158055	0.5469342256
4074	0.7111533571	0.5469286103
4075	0.7111604039	0.5469205936
4076	0.7111517911	0.5469153486
4077	0.711157272	0.5469100002
4078	0.711190157	0.5469003109
4079	0.7112003357	0.5468946389
4080	0.7112112974	0.5468879727
4081	0.7112136464	0.5468810734
4082	0.7111932889	0.546871913
4083	0.7112097315	0.5468606521
4084	0.7112363527	0.5468545864
4085	0.7112410506	0.5468459056
4086	0.7112347867	0.5468409346
4087	0.7112347867	0.5468322228
4088	0.7112355697	0.5468233736
4089	0.7112629739	0.5468119257
4090	0.7112653229	0.5468057062
4091	0.7112801994	0.5467973157
4092	0.7112880292	0.5467905837
4093	0.7113091696	0.5467848811
4094	0.7113193483	0.5467765125
4095	0.7113154334	0.5467695685
4096	0.7113350079	0.5467606469
4097	0.71133031	0.5467535819
4098	0.7113216972	0.5467481599
4099	0.711331876	0.5467410427
4100	0.7113584972	0.5467284676
4101	0.7113851184	0.5467007161
4102	0.7113843354	0.5466956491
4103	0.7113796376	0.5466901784
4104	0.7113960801	0.5466826016
4105	0.7113976461	0.5466762958
4106	0.7114023439	0.546670748
4107	0.7114046929	0.5466627574
4108	0.7114266162	0.5466555238
4109	0.7114180035	0.5466410534
4110	0.7114524545	0.5466335334
4111	0.711468114	0.5466290452
4112	0.7114931693	0.546620333
4113	0.7114994331	0.5466158096
4114	0.7114970842	0.5466093941
4115	0.7114970842	0.5465997115
4116	0.7115056969	0.5465938454
4117	0.7114900374	0.5465834225
4118	0.7114939523	0.54657789
4119	0.7115111778	0.5465690367
4120	0.7115166586	0.5465573673
4121	0.7115119608	0.5465532728
4122	0.7115103948	0.546545003
4123	0.7115119608	0.5465401912
4124	0.7115150927	0.5465323774
4125	0.7115135267	0.5465242755
4126	0.7115299692	0.5465161311
4127	0.7115260544	0.5465079428
4128	0.7115260544	0.5464992308
4129	0.7115331012	0.5464923987
4130	0.7115291863	0.5464883589
4131	0.7115432799	0.5464847281
4132	0.7115659862	0.5464742383
4133	0.7115644203	0.5464665561
4134	0.7115706841	0.546452728
4135	0.7115879096	0.5464472152
4136	0.7115855606	0.5464364307
4137	0.7116254925	0.546423886
4138	0.711643501	0.5464154103
4139	0.7116489818	0.5464049773
4140	0.7116591605	0.5463988146
4141	0.7116513307	0.5463894525
4142	0.7116458499	0.5463848562
4143	0.7116552456	0.5463795483
4144	0.7116497648	0.5463691227
4145	0.7116990924	0.5463584564
4146	0.71171162	0.5463507297
4147	0.7117217987	0.5463465323
4148	0.7117296285	0.5463395478
4149	0.711713186	0.5463314992
4150	0.7117022243	0.5463229331
4151	0.7117186668	0.5463172023
4152	0.7117139689	0.5463120953
4153	0.7117155349	0.5463075463
4154	0.7117037902	0.5463025277
4155	0.7117022243	0.5462970938
4156	0.7117241477	0.5462911245
4157	0.7117374583	0.5462797012
4158	0.7117382412	0.5462720219
4159	0.7117601646	0.5462635994
4160	0.7117687774	0.5462560957
4161	0.711782871	0.5462463423
4162	0.7117969646	0.5462416283
4163	0.7118024454	0.546234369
4164	0.7118055773	0.5462254299
4165	0.7117969646	0.5462166888
4166	0.7118063603	0.5462080363
4167	0.7118118411	0.5462032323
4168	0.7118126241	0.5461972634
4169	0.7118126241	0.5461898762
4170	0.7118032284	0.5461798345
4171	0.711814973	0.5461711314
4172	0.7118314156	0.5461619401
4173	0.7118314156	0.5461483012
4174	0.7118431602	0.5461420601
4175	0.711852556	0.546135679
4176	0.7118635176	0.5461243598
4177	0.7118627347	0.5461161041
4178	0.7118643006	0.5461096937
4179	0.7118572538	0.5460992201
4180	0.7118877899	0.5460872118
4181	0.7118666495	0.5460810063
4182	0.7118729134	0.5460755555
4183	0.7118564708	0.5460685131
4184	0.7118674325	0.5460628962
4185	0.7118791772	0.5460553233
4186	0.7118917048	0.5460469884
4187	0.7118901389	0.5460351842
4188	0.7118932708	0.546030074
4189	0.7118964027	0.5460225509
4190	0.7119065814	0.5460172772
4191	0.7119144112	0.5460103091
4192	0.7119238069	0.5460032602
4193	0.7119230239	0.5459894372
4194	0.7119230239	0.5459845856
4195	0.711920675	0.5459784411
4196	0.7119339856	0.5459716532
4197	0.7119527771	0.5459634952
4198	0.7119621728	0.5459573674
4199	0.7119715685	0.5459503259
4200	0.7119653047	0.5459384922
4201	0.7119981898	0.5459316081
4202	0.7120021046	0.5459248708
4203	0.7120013217	0.5459201995
4204	0.7120036706	0.5459139138
4205	0.7119934919	0.5459073695
4206	0.7119833132	0.5458963715
4207	0.7119966238	0.5458919512
4208	0.7119997557	0.5458854913
4209	0.7120169812	0.5458794823
4210	0.7120326408	0.5458729133
4211	0.7120436024	0.5458669327
4212	0.7120389046	0.5458610098
4213	0.7120631769	0.5458558196
4214	0.7120623939	0.5458518105
4215	0.7120537812	0.5458448511
4216	0.7120561301	0.5458390186
4217	0.7120522152	0.5458293338
4218	0.7120741386	0.5458217514
4219	0.7121062406	0.5458110269
4220	0.7121219002	0.5458053573
4221	0.712127381	0.5457991738
4222	0.7121461725	0.5457933821
4223	0.7121563512	0.5457894148
4224	0.7121547852	0.5457824552
4225	0.712161832	0.5457737302
4226	0.7121814065	0.545764151
4227	0.7121829724	0.5457580016
4228	0.7121853214	0.5457525829
4229	0.7122001979	0.5457449026
4230	0.7122001979	0.5457377449
4231	0.7122048958	0.5457328777
4232	0.7122127256	0.5457252507
4233	0.7122252532	0.5457190867
4234	0.7122236873	0.5457120873
4235	0.7122777127	0.545701659
4236	0.7122784957	0.5456939825
4237	0.7122745808	0.5456877479
4238	0.7122894574	0.5456807216
4239	0.7122972871	0.5456747981
4240	0.7122972871	0.5456642738
4241	0.7123098148	0.5456547825
4242	0.7123145126	0.5456514199
4243	0.7123254743	0.5456453802
4244	0.7123387849	0.5456373212
4245	0.7123466147	0.545630602
4246	0.7123536615	0.5456207054
4247	0.712372453	0.5456055514
4248	0.7123622743	0.5455999088
4249	0.7123669721	0.545590954
4250	0.7123779338	0.545581619
4251	0.7123920274	0.545572359
4252	0.7123912444	0.5455573324
4253	0.7123920274	0.5455518072
4254	0.7123802827	0.5455462814
4255	0.7123943763	0.5455379178
4256	0.7123935934	0.5455305996
4257	0.7123912444	0.5455264329
4258	0.7124116018	0.5455196205
4259	0.7124155167	0.5455138001
4260	0.7124139508	0.5455079948
4261	0.7124249125	0.5455012701
4262	0.7124225635	0.545489959
4263	0.7124241295	0.5454824325
4264	0.712441355	0.5454756694
4265	0.7124617124	0.5454674656
4266	0.7124491848	0.5454603343
4267	0.7124499677	0.5454562862
